MJD,cpo_dx,cpo_dy,err_dx,err_dy
59838,0.000366,-8.1e-05,0.000366,8.1e-05
59839,0.000193,-0.000193,0.000193,0.000193
59840,2.9e-05,-0.000311,2.9e-05,0.000311
59841,0.000116,-0.000291,0.000116,0.000291
59842,0.00035,-0.000176,0.00035,0.000176
59843,0.000435,-8.2e-05,0.000435,8.2e-05
59844,0.000407,-1.4e-05,0.000407,1.4e-05
59845,0.00033,2.8e-05,0.00033,2.8e-05
59846,0.000295,-1.4e-05,0.000295,1.4e-05
59847,0.000286,-0.000101,0.000286,0.000101
59848,0.000277,-0.000189,0.000277,0.000189
59849,0.000267,-0.000254,0.000267,0.000254
59850,0.000239,-0.000173,0.000239,0.000173
59851,0.000208,-6.1e-05,0.000208,6.1e-05
59852,0.000187,1e-05,0.000187,1e-05
59853,0.000183,-5.9e-05,0.000183,5.9e-05
59854,0.0002,-0.000183,0.0002,0.000183
59855,0.000264,-0.000232,0.000264,0.000232
59856,0.000353,-0.000213,0.000353,0.000213
59857,0.000426,-0.000172,0.000426,0.000172
59858,0.000428,-0.000147,0.000428,0.000147
59859,0.000393,-0.000128,0.000393,0.000128
59860,0.000357,-0.000114,0.000357,0.000114
59861,0.000326,-0.000105,0.000326,0.000105
59862,0.000299,-9.6e-05,0.000299,9.6e-05
59863,0.000281,-8.3e-05,0.000281,8.3e-05
59864,0.000273,-6.4e-05,0.000273,6.4e-05
59865,0.000296,-3.3e-05,0.000296,3.3e-05
59866,0.000317,4e-06,0.000317,4e-06
59867,0.000306,6.4e-05,0.000306,6.4e-05
59868,0.000287,0.000105,0.000287,0.000105
59869,0.000304,4.5e-05,0.000304,4.5e-05
59870,0.000345,-7.4e-05,0.000345,7.4e-05
59871,0.000376,-0.000142,0.000376,0.000142
59872,0.000394,-0.000168,0.000394,0.000168
59873,0.000402,-0.000171,0.000402,0.000171
59874,0.000383,-0.000168,0.000383,0.000168
59875,0.000348,-0.000158,0.000348,0.000158
59876,0.00031,-0.00014,0.00031,0.00014
59877,0.000279,-0.000115,0.000279,0.000115
59878,0.00027,-8.1e-05,0.00027,8.1e-05
59879,0.000272,-4.9e-05,0.000272,4.9e-05
59880,0.000275,-5.5e-05,0.000275,5.5e-05
59881,0.000279,-9.2e-05,0.000279,9.2e-05
59882,0.000285,-0.00014,0.000285,0.00014
59883,0.000291,-0.000188,0.000291,0.000188
59884,0.000299,-0.000226,0.000299,0.000226
59885,0.000298,-0.00019,0.000298,0.00019
59886,0.000301,-0.000148,0.000301,0.000148
59887,0.000317,-0.000133,0.000317,0.000133
59888,0.000375,-0.000221,0.000375,0.000221
59889,0.000422,-0.000302,0.000422,0.000302
59890,0.000367,-0.000211,0.000367,0.000211
59891,0.000266,-3.7e-05,0.000266,3.7e-05
59892,0.000242,2.3e-05,0.000242,2.3e-05
59893,0.00027,1e-06,0.00027,1e-06
59894,0.000284,-1.9e-05,0.000284,1.9e-05
59895,0.000283,-3.1e-05,0.000283,3.1e-05
59896,0.000277,-4.6e-05,0.000277,4.6e-05
59897,0.000271,-6.4e-05,0.000271,6.4e-05
59898,0.000266,-8.5e-05,0.000266,8.5e-05
59899,0.000275,-0.000114,0.000275,0.000114
59900,0.000286,-0.000142,0.000286,0.000142
59901,0.000293,-0.000165,0.000293,0.000165
59902,0.000288,-0.000169,0.000288,0.000169
59903,0.000274,-0.00016,0.000274,0.00016
59904,0.000258,-0.000146,0.000258,0.000146
59905,0.000243,-0.000131,0.000243,0.000131
59906,0.000245,-0.00013,0.000245,0.00013
59907,0.000248,-0.00013,0.000248,0.00013
59908,0.000239,-0.00012,0.000239,0.00012
59909,0.000191,-8.6e-05,0.000191,8.6e-05
59910,0.000142,-4.4e-05,0.000142,4.4e-05
59911,0.000164,-1.9e-05,0.000164,1.9e-05
59912,0.000234,-1.4e-05,0.000234,1.4e-05
59913,0.000301,-2.7e-05,0.000301,2.7e-05
59914,0.0003,-6.8e-05,0.0003,6.8e-05
59915,0.000273,-0.000118,0.000273,0.000118
59916,0.000277,-0.00015,0.000277,0.00015
59917,0.000307,-0.000163,0.000307,0.000163
59918,0.000341,-0.000164,0.000341,0.000164
59919,0.000367,-0.000153,0.000367,0.000153
59920,0.000344,-0.000125,0.000344,0.000125
59921,0.000303,-9.3e-05,0.000303,9.3e-05
59922,0.000261,-6.8e-05,0.000261,6.8e-05
59923,0.000238,-8.8e-05,0.000238,8.8e-05
59924,0.00023,-0.000132,0.00023,0.000132
59925,0.000235,-0.000178,0.000235,0.000178
59926,0.000251,-0.000212,0.000251,0.000212
59927,0.0003,-0.000213,0.0003,0.000213
59928,0.000333,-0.00019,0.000333,0.00019
59929,0.000264,-0.000106,0.000264,0.000106
59930,0.000185,-4.4e-05,0.000185,4.4e-05
59931,0.000237,-0.000125,0.000237,0.000125
59932,0.000278,-0.000157,0.000278,0.000157
59933,0.000255,-9.1e-05,0.000255,9.1e-05
59934,0.000231,-6.9e-05,0.000231,6.9e-05
59935,0.00021,-8.1e-05,0.00021,8.1e-05
59936,0.000191,-0.0001,0.000191,0.0001
59937,0.000178,-0.000123,0.000178,0.000123
59938,0.000169,-0.000146,0.000169,0.000146
59939,0.000168,-0.000168,0.000168,0.000168
59940,0.000174,-0.000184,0.000174,0.000184
59941,0.00019,-0.000191,0.00019,0.000191
59942,0.000225,-0.00018,0.000225,0.00018
59943,0.000261,-0.000161,0.000261,0.000161
59944,0.000243,-9.5e-05,0.000243,9.5e-05
59945,0.00019,-5e-06,0.00019,5e-06
59946,0.00014,6.4e-05,0.00014,6.4e-05
59947,0.000119,8.1e-05,0.000119,8.1e-05
59948,0.00015,1.3e-05,0.00015,1.3e-05
59949,0.00027,-0.000186,0.00027,0.000186
59950,0.00036,-0.000326,0.00036,0.000326
59951,0.00039,-0.000362,0.00039,0.000362
59952,0.000382,-0.000331,0.000382,0.000331
59953,0.000349,-0.00026,0.000349,0.00026
59954,0.000305,-0.000173,0.000305,0.000173
59955,0.000282,-0.000138,0.000282,0.000138
59956,0.000264,-0.000117,0.000264,0.000117
59957,0.000246,-0.0001,0.000246,0.0001
59958,0.000226,-9.2e-05,0.000226,9.2e-05
59959,0.000208,-9.2e-05,0.000208,9.2e-05
59960,0.000198,-9.8e-05,0.000198,9.8e-05
59961,0.000199,-0.000109,0.000199,0.000109
59962,0.000236,-0.000132,0.000236,0.000132
59963,0.000282,-0.000157,0.000282,0.000157
59964,0.000319,-0.000175,0.000319,0.000175
59965,0.000294,-0.000158,0.000294,0.000158
59966,0.000234,-0.000122,0.000234,0.000122
59967,0.00017,-8.7e-05,0.00017,8.7e-05
59968,0.00012,-6.4e-05,0.00012,6.4e-05
59969,0.000136,-9.3e-05,0.000136,9.3e-05
59970,0.000182,-0.00014,0.000182,0.00014
59971,0.000241,-0.000189,0.000241,0.000189
59972,0.0003,-0.000208,0.0003,0.000208
59973,0.000354,-0.000206,0.000354,0.000206
59974,0.000399,-0.000198,0.000399,0.000198
59975,0.000429,-0.000187,0.000429,0.000187
59976,0.000423,-0.000191,0.000423,0.000191
59977,0.000396,-0.000199,0.000396,0.000199
59978,0.000359,-0.000202,0.000359,0.000202
59979,0.000309,-0.000192,0.000309,0.000192
59980,0.000257,-0.000172,0.000257,0.000172
59981,0.000214,-0.000148,0.000214,0.000148
59982,0.000189,-0.000122,0.000189,0.000122
59983,0.000222,-9.5e-05,0.000222,9.5e-05
59984,0.000276,-7.2e-05,0.000276,7.2e-05
59985,0.00033,-5.8e-05,0.00033,5.8e-05
59986,0.000341,-7.7e-05,0.000341,7.7e-05
59987,0.000323,-0.000112,0.000323,0.000112
59988,0.000291,-0.000148,0.000291,0.000148
59989,0.000251,-0.000173,0.000251,0.000173
59990,0.000207,-0.000145,0.000207,0.000145
59991,0.000166,-0.000102,0.000166,0.000102
59992,0.000137,-6.4e-05,0.000137,6.4e-05
59993,0.000149,-7.8e-05,0.000149,7.8e-05
59994,0.000188,-0.000123,0.000188,0.000123
59995,0.000234,-0.000172,0.000234,0.000172
59996,0.000277,-0.000208,0.000277,0.000208
59997,0.000289,-0.0002,0.000289,0.0002
59998,0.000286,-0.00017,0.000286,0.00017
59999,0.000241,-8.8e-05,0.000241,8.8e-05
60000,0.000246,-6.6e-05,0.000246,6.6e-05
60001,0.000264,-5.9e-05,0.000264,5.9e-05
60002,0.000287,-5e-05,0.000287,5e-05
60003,0.000307,-3.1e-05,0.000307,3.1e-05
60004,0.000312,3.9e-05,0.000312,3.9e-05
60005,0.000311,0.00012,0.000311,0.00012
60006,0.000309,0.000187,0.000309,0.000187
60007,0.00032,0.000173,0.00032,0.000173
60008,0.000336,0.000111,0.000336,0.000111
60009,0.00035,3.5e-05,0.00035,3.5e-05
60010,0.000354,-3.8e-05,0.000354,3.8e-05
60011,0.000329,-5.6e-05,0.000329,5.6e-05
60012,0.000294,-5.3e-05,0.000294,5.3e-05
60013,0.000259,-4.3e-05,0.000259,4.3e-05
60014,0.000249,-4.8e-05,0.000249,4.8e-05
60015,0.000255,-6.2e-05,0.000255,6.2e-05
60016,0.000265,-7.7e-05,0.000265,7.7e-05
60017,0.000276,-9.1e-05,0.000276,9.1e-05
60018,0.000278,-0.0001,0.000278,0.0001
60019,0.000276,-0.000106,0.000276,0.000106
60020,0.000268,-0.000111,0.000268,0.000111
60021,0.000256,-0.000114,0.000256,0.000114
60022,0.000244,-0.000113,0.000244,0.000113
60023,0.000234,-0.000107,0.000234,0.000107
60024,0.000229,-9.5e-05,0.000229,9.5e-05
60025,0.00024,-7.1e-05,0.00024,7.1e-05
60026,0.000259,-4e-05,0.000259,4e-05
60027,0.000279,-5e-06,0.000279,5e-06
60028,0.000299,4.4e-05,0.000299,4.4e-05
60029,0.000318,9.5e-05,0.000318,9.5e-05
60030,0.000331,0.000135,0.000331,0.000135
60031,0.000335,0.000156,0.000335,0.000156
60032,0.000317,0.00012,0.000317,0.00012
60033,0.000291,5.8e-05,0.000291,5.8e-05
60034,0.000266,-9e-06,0.000266,9e-06
60035,0.000273,-5.6e-05,0.000273,5.6e-05
60036,0.000295,-8.6e-05,0.000295,8.6e-05
60037,0.000314,-0.000106,0.000314,0.000106
60038,0.000322,-0.000116,0.000322,0.000116
60039,0.000295,-0.000118,0.000295,0.000118
60040,0.000254,-0.000111,0.000254,0.000111
60041,0.000228,-8.9e-05,0.000228,8.9e-05
60042,0.000216,-5.5e-05,0.000216,5.5e-05
60043,0.000216,-1.9e-05,0.000216,1.9e-05
60044,0.000259,3.9e-05,0.000259,3.9e-05
60045,0.000282,6.5e-05,0.000282,6.5e-05
60046,0.000308,7e-05,0.000308,7e-05
60047,0.000337,2.8e-05,0.000337,2.8e-05
60048,0.000359,-2.7e-05,0.000359,2.7e-05
60049,0.00035,-4.6e-05,0.00035,4.6e-05
60050,0.000317,-5.3e-05,0.000317,5.3e-05
60051,0.00028,-5.2e-05,0.00028,5.2e-05
60052,0.000249,-5e-05,0.000249,5e-05
60053,0.00026,-5.4e-05,0.00026,5.4e-05
60054,0.000289,-6e-05,0.000289,6e-05
60055,0.000321,-6e-05,0.000321,6e-05
60056,0.000333,-2.8e-05,0.000333,2.8e-05
60057,0.000334,1.5e-05,0.000334,1.5e-05
60058,0.000332,4.7e-05,0.000332,4.7e-05
60059,0.000331,5.6e-05,0.000331,5.6e-05
60060,0.000342,-1.7e-05,0.000342,1.7e-05
60061,0.000358,-0.000122,0.000358,0.000122
60062,0.000375,-0.000226,0.000375,0.000226
60063,0.000399,-0.000255,0.000399,0.000255
60064,0.000424,-0.000231,0.000424,0.000231
60065,0.000443,-0.000188,0.000443,0.000188
60066,0.00045,-0.000137,0.00045,0.000137
60067,0.00044,-9e-05,0.00044,9e-05
60068,0.000393,-7.1e-05,0.000393,7.1e-05
60069,0.000341,-6.7e-05,0.000341,6.7e-05
60070,0.000315,-9.2e-05,0.000315,9.2e-05
60071,0.000311,-0.000137,0.000311,0.000137
60072,0.000321,-0.000184,0.000321,0.000184
60073,0.000341,-0.000222,0.000341,0.000222
60074,0.000361,-0.000208,0.000361,0.000208
60075,0.000383,-0.000175,0.000383,0.000175
60076,0.000405,-0.000142,0.000405,0.000142
60077,0.000423,-0.000147,0.000423,0.000147
60078,0.000436,-0.000174,0.000436,0.000174
60079,0.000442,-0.000202,0.000442,0.000202
60080,0.000441,-0.00022,0.000441,0.00022
60081,0.000409,-0.000193,0.000409,0.000193
60082,0.000366,-0.000149,0.000366,0.000149
60083,0.000323,-0.000103,0.000323,0.000103
60084,0.000298,-7.8e-05,0.000298,7.8e-05
60085,0.000288,-6.8e-05,0.000288,6.8e-05
60086,0.000303,-6.3e-05,0.000303,6.3e-05
60087,0.000287,-5.7e-05,0.000287,5.7e-05
60088,0.000328,-3.7e-05,0.000328,3.7e-05
60089,0.000358,-1.4e-05,0.000358,1.4e-05
60090,0.000383,4e-06,0.000383,4e-06
60091,0.000441,-8e-06,0.000441,8e-06
60092,0.000504,-4e-05,0.000504,4e-05
60093,0.00055,-7.5e-05,0.00055,7.5e-05
60094,0.000564,-0.000108,0.000564,0.000108
60095,0.000531,-0.00013,0.000531,0.00013
60096,0.00043,-0.000133,0.00043,0.000133
60097,0.000337,-0.000131,0.000337,0.000131
60098,0.000277,-0.000128,0.000277,0.000128
60099,0.000225,-0.000127,0.000225,0.000127
60100,0.000216,-0.000132,0.000216,0.000132
60101,0.000239,-0.000145,0.000239,0.000145
60102,0.000336,-0.000183,0.000336,0.000183
60103,0.000451,-0.000229,0.000451,0.000229
60104,0.000395,-0.00027,0.000395,0.00027
60105,0.000403,-0.000303,0.000403,0.000303
60106,0.000525,-0.000322,0.000525,0.000322
60107,0.000431,-0.000319,0.000431,0.000319
60108,0.000346,-0.000289,0.000346,0.000289
60109,0.000345,-0.000204,0.000345,0.000204
60110,0.00036,-0.000112,0.00036,0.000112
60111,0.000352,-5.6e-05,0.000352,5.6e-05
60112,0.000336,-3.6e-05,0.000336,3.6e-05
60113,0.00035,-8.4e-05,0.00035,8.4e-05
60114,0.000395,-0.000118,0.000395,0.000118
60115,0.000435,-0.000152,0.000435,0.000152
60116,0.000419,-0.000144,0.000419,0.000144
60117,0.000374,-0.000119,0.000374,0.000119
60118,0.000327,-9.5e-05,0.000327,9.5e-05
60119,0.00032,-0.000122,0.00032,0.000122
60120,0.000338,-0.000175,0.000338,0.000175
60121,0.000364,-0.000226,0.000364,0.000226
60122,0.000389,-0.000261,0.000389,0.000261
60123,0.000395,-0.000223,0.000395,0.000223
60124,0.000391,-0.000158,0.000391,0.000158
60125,0.000383,-9.5e-05,0.000383,9.5e-05
60126,0.000367,-7.9e-05,0.000367,7.9e-05
60127,0.000349,-9.7e-05,0.000349,9.7e-05
60128,0.000334,-0.000133,0.000334,0.000133
60129,0.000327,-0.00018,0.000327,0.00018
60130,0.000339,-0.000245,0.000339,0.000245
60131,0.000363,-0.000305,0.000363,0.000305
60132,0.000391,-0.000342,0.000391,0.000342
60133,0.000429,-0.000332,0.000429,0.000332
60134,0.000419,-0.000285,0.000419,0.000285
60135,0.000408,-0.000203,0.000408,0.000203
60136,0.000381,-0.000113,0.000381,0.000113
60137,0.000341,-9e-05,0.000341,9e-05
60138,0.0003,-0.000114,0.0003,0.000114
60139,0.000267,-0.000157,0.000267,0.000157
60140,0.000294,-0.000163,0.000294,0.000163
60141,0.000353,-0.000147,0.000353,0.000147
60142,0.000418,-0.000131,0.000418,0.000131
60143,0.000473,-0.00012,0.000473,0.00012
60144,0.000476,-0.000142,0.000476,0.000142
60145,0.000455,-0.000174,0.000455,0.000174
60146,0.000425,-0.000205,0.000425,0.000205
60147,0.000405,-0.000212,0.000405,0.000212
60148,0.000389,-0.000202,0.000389,0.000202
60149,0.000375,-0.000186,0.000375,0.000186
60150,0.00036,-0.000165,0.00036,0.000165
60151,0.000339,-0.000141,0.000339,0.000141
60152,0.000319,-0.000121,0.000319,0.000121
60153,0.000305,-0.000112,0.000305,0.000112
60154,0.000314,-0.000144,0.000314,0.000144
60155,0.000337,-0.000199,0.000337,0.000199
60156,0.000364,-0.000253,0.000364,0.000253
60157,0.000391,-0.000293,0.000391,0.000293
60158,0.000409,-0.000273,0.000409,0.000273
60159,0.000416,-0.000229,0.000416,0.000229
60160,0.000411,-0.000179,0.000411,0.000179
60161,0.000365,-0.000153,0.000365,0.000153
60162,0.000298,-0.000142,0.000298,0.000142
60163,0.000235,-0.000139,0.000235,0.000139
60164,0.00019,-0.000141,0.00019,0.000141
60165,0.000215,-0.00015,0.000215,0.00015
60166,0.000272,-0.000158,0.000272,0.000158
60167,0.000336,-0.000156,0.000336,0.000156
60168,0.000374,-0.000105,0.000374,0.000105
60169,0.000394,-3e-05,0.000394,3e-05
60170,0.000404,3.9e-05,0.000404,3.9e-05
60171,0.000407,8.3e-05,0.000407,8.3e-05
60172,0.000409,4.4e-05,0.000409,4.4e-05
60173,0.000405,-3.5e-05,0.000405,3.5e-05
60174,0.000376,-0.000128,0.000376,0.000128
60175,0.000404,-0.000227,0.000404,0.000227
60176,0.000306,-0.000309,0.000306,0.000309
60177,0.000246,-0.000338,0.000246,0.000338
60178,0.000198,-0.000309,0.000198,0.000309
60179,0.000192,-0.000233,0.000192,0.000233
60180,0.0003,-8.6e-05,0.0003,8.6e-05
60181,0.000449,7.1e-05,0.000449,7.1e-05
60182,0.000517,9.3e-05,0.000517,9.3e-05
60183,0.000514,1e-05,0.000514,1e-05
60184,0.000479,-0.000115,0.000479,0.000115
60185,0.00043,-0.000243,0.00043,0.000243
60186,0.000416,-0.000269,0.000416,0.000269
60187,0.000411,-0.000251,0.000411,0.000251
60188,0.000405,-0.000216,0.000405,0.000216
60189,0.000369,-0.000179,0.000369,0.000179
60190,0.000319,-0.000144,0.000319,0.000144
60191,0.000275,-0.000111,0.000275,0.000111
60192,0.000248,-8.4e-05,0.000248,8.4e-05
60193,0.000249,-6.7e-05,0.000249,6.7e-05
60194,0.000323,-6.7e-05,0.000323,6.7e-05
60195,0.000401,-8e-05,0.000401,8e-05
60196,0.000428,-0.000119,0.000428,0.000119
60197,0.000419,-0.000157,0.000419,0.000157
60198,0.000401,-0.00014,0.000401,0.00014
60199,0.000378,-9.3e-05,0.000378,9.3e-05
60200,0.000372,-8.9e-05,0.000372,8.9e-05
60201,0.000378,-0.000124,0.000378,0.000124
60202,0.00039,-0.000175,0.00039,0.000175
60203,0.000409,-0.000191,0.000409,0.000191
60204,0.000426,-0.000185,0.000426,0.000185
60205,0.000429,-0.000163,0.000429,0.000163
60206,0.000407,-0.000125,0.000407,0.000125
60207,0.000336,-6.2e-05,0.000336,6.2e-05
60208,0.000247,6e-06,0.000247,6e-06
60209,0.000201,3.3e-05,0.000201,3.3e-05
60210,0.000196,2.3e-05,0.000196,2.3e-05
60211,0.000211,-7e-06,0.000211,7e-06
60212,0.000236,-4.8e-05,0.000236,4.8e-05
60213,0.000262,-8.9e-05,0.000262,8.9e-05
60214,0.000279,-0.000123,0.000279,0.000123
60215,0.000264,-0.00013,0.000264,0.00013
60216,0.000241,-0.000127,0.000241,0.000127
60217,0.00022,-0.000116,0.00022,0.000116
60218,0.000204,-0.000101,0.000204,0.000101
60219,0.000195,-8.6e-05,0.000195,8.6e-05
60220,0.000197,-7.3e-05,0.000197,7.3e-05
60221,0.000225,-7.7e-05,0.000225,7.7e-05
60222,0.000263,-8.5e-05,0.000263,8.5e-05
60223,0.000302,-9.2e-05,0.000302,9.2e-05
60224,0.000324,-7.5e-05,0.000324,7.5e-05
60225,0.000335,-4.8e-05,0.000335,4.8e-05
60226,0.000337,-2.2e-05,0.000337,2.2e-05
60227,0.000333,-5e-06,0.000333,5e-06
60228,0.000319,-2.3e-05,0.000319,2.3e-05
60229,0.0003,-5.4e-05,0.0003,5.4e-05
60230,0.00028,-8.7e-05,0.00028,8.7e-05
60231,0.000265,-9.7e-05,0.000265,9.7e-05
60232,0.000253,-9e-05,0.000253,9e-05
60233,0.000244,-7.5e-05,0.000244,7.5e-05
60234,0.000234,-5.3e-05,0.000234,5.3e-05
60235,0.000225,-2.8e-05,0.000225,2.8e-05
60236,0.00021,4e-06,0.00021,4e-06
60237,0.0002,3e-05,0.0002,3e-05
60238,0.000207,2.9e-05,0.000207,2.9e-05
60239,0.000227,6e-06,0.000227,6e-06
60240,0.000251,-2.7e-05,0.000251,2.7e-05
60241,0.000273,-6.3e-05,0.000273,6.3e-05
60242,0.000275,-8.6e-05,0.000275,8.6e-05
60243,0.000269,-0.000102,0.000269,0.000102
60244,0.000258,-0.000111,0.000258,0.000111
60245,0.000245,-0.00011,0.000245,0.00011
60246,0.000233,-0.000102,0.000233,0.000102
60247,0.000224,-8.7e-05,0.000224,8.7e-05
60248,0.000222,-6.9e-05,0.000222,6.9e-05
60249,0.000238,-3.9e-05,0.000238,3.9e-05
60250,0.000262,-1e-05,0.000262,1e-05
60251,0.000288,8e-06,0.000288,8e-06
60252,0.000302,-2.2e-05,0.000302,2.2e-05
60253,0.000311,-7.8e-05,0.000311,7.8e-05
60254,0.000333,-0.000135,0.000333,0.000135
60255,0.00033,-0.000179,0.00033,0.000179
60256,0.000275,-0.000152,0.000275,0.000152
60257,0.000221,-0.000102,0.000221,0.000102
60258,0.000206,-5.8e-05,0.000206,5.8e-05
60259,0.000285,-5.3e-05,0.000285,5.3e-05
60260,0.000387,-6.2e-05,0.000387,6.2e-05
60261,0.000425,-5e-05,0.000425,5e-05
60262,0.000413,-2.8e-05,0.000413,2.8e-05
60263,0.000391,-3.7e-05,0.000391,3.7e-05
60264,0.000371,-6.6e-05,0.000371,6.6e-05
60265,0.000337,-0.0001,0.000337,0.0001
60266,0.000319,-0.000113,0.000319,0.000113
60267,0.00031,-0.000111,0.00031,0.000111
60268,0.000306,-0.000105,0.000306,0.000105
60269,0.000305,-0.0001,0.000305,0.0001
60270,0.000309,-0.000108,0.000309,0.000108
60271,0.000312,-0.000117,0.000312,0.000117
60272,0.000311,-0.00012,0.000311,0.00012
60273,0.00028,-9.4e-05,0.00028,9.4e-05
60274,0.000238,-5.1e-05,0.000238,5.1e-05
60275,0.000203,-6e-06,0.000203,6e-06
60276,0.000189,3.3e-05,0.000189,3.3e-05
60277,0.000266,5.6e-05,0.000266,5.6e-05
60278,0.00036,5.8e-05,0.00036,5.8e-05
60279,0.000425,2.7e-05,0.000425,2.7e-05
60280,0.000371,-1.2e-05,0.000371,1.2e-05
60281,0.000295,-5.4e-05,0.000295,5.4e-05
60282,0.000312,-7.5e-05,0.000312,7.5e-05
60283,0.000385,-7.8e-05,0.000385,7.8e-05
60284,0.000396,-7.7e-05,0.000396,7.7e-05
60285,0.000367,-7.3e-05,0.000367,7.3e-05
60286,0.000312,-6.7e-05,0.000312,6.7e-05
60287,0.000299,-5.2e-05,0.000299,5.2e-05
60288,0.000309,-3.5e-05,0.000309,3.5e-05
60289,0.000325,-2.7e-05,0.000325,2.7e-05
60290,0.000344,-3.2e-05,0.000344,3.2e-05
60291,0.000354,-8.3e-05,0.000354,8.3e-05
60292,0.000359,-0.000148,0.000359,0.000148
60293,0.000361,-0.000207,0.000361,0.000207
60294,0.000351,-0.000215,0.000351,0.000215
60295,0.000335,-0.000191,0.000335,0.000191
60296,0.000321,-0.000154,0.000321,0.000154
60297,0.000313,-0.000115,0.000313,0.000115
60298,0.000322,-8.8e-05,0.000322,8.8e-05
60299,0.000338,-6.9e-05,0.000338,6.9e-05
60300,0.000358,-5.3e-05,0.000358,5.3e-05
60301,0.000379,-4.3e-05,0.000379,4.3e-05
60302,0.000395,-4e-05,0.000395,4e-05
60303,0.000401,-4.5e-05,0.000401,4.5e-05
60304,0.000391,-6.1e-05,0.000391,6.1e-05
60305,0.000362,-8.8e-05,0.000362,8.8e-05
60306,0.000306,-0.000129,0.000306,0.000129
60307,0.000215,-0.000186,0.000215,0.000186
60308,0.00018,-0.000217,0.00018,0.000217
60309,0.000216,-0.000212,0.000216,0.000212
60310,0.000283,-0.000183,0.000283,0.000183
60311,0.000353,-0.000139,0.000353,0.000139
60312,0.000396,-9.1e-05,0.000396,9.1e-05
60313,0.000336,-5e-05,0.000336,5e-05
60314,0.000253,-1.9e-05,0.000253,1.9e-05
60315,0.000213,-2.5e-05,0.000213,2.5e-05
60316,0.000209,-6e-05,0.000209,6e-05
60317,0.000222,-0.000106,0.000222,0.000106
60318,0.000243,-0.000151,0.000243,0.000151
60319,0.000248,-0.000168,0.000248,0.000168
60320,0.000246,-0.00017,0.000246,0.00017
60321,0.000243,-0.000164,0.000243,0.000164
60322,0.000236,-0.000149,0.000236,0.000149
60323,0.000227,-0.000129,0.000227,0.000129
60324,0.00022,-0.000107,0.00022,0.000107
60325,0.000217,-8.6e-05,0.000217,8.6e-05
60326,0.000227,-7.3e-05,0.000227,7.3e-05
60327,0.000243,-6.4e-05,0.000243,6.4e-05
60328,0.000258,-5.7e-05,0.000258,5.7e-05
60329,0.000258,-4.6e-05,0.000258,4.6e-05
60330,0.000251,-3.4e-05,0.000251,3.4e-05
60331,0.000247,-2.6e-05,0.000247,2.6e-05
60332,0.000251,-2.6e-05,0.000251,2.6e-05
60333,0.00029,-4.3e-05,0.00029,4.3e-05
60334,0.00034,-7e-05,0.00034,7e-05
60335,0.000383,-9.9e-05,0.000383,9.9e-05
60336,0.000387,-0.00013,0.000387,0.00013
60337,0.000365,-0.000157,0.000365,0.000157
60338,0.000335,-0.000179,0.000335,0.000179
60339,0.000305,-0.00019,0.000305,0.00019
60340,0.000296,-0.000175,0.000296,0.000175
60341,0.000298,-0.00015,0.000298,0.00015
60342,0.000305,-0.000124,0.000305,0.000124
60343,0.000319,-0.00012,0.000319,0.00012
60344,0.000338,-0.000129,0.000338,0.000129
60345,0.000359,-0.000143,0.000359,0.000143
60346,0.000378,-0.000158,0.000378,0.000158
60347,0.000396,-0.000166,0.000396,0.000166
60348,0.000408,-0.000171,0.000408,0.000171
60349,0.000411,-0.000175,0.000411,0.000175
60350,0.000389,-0.000186,0.000389,0.000186
60351,0.000353,-0.000196,0.000353,0.000196
60352,0.000312,-0.0002,0.000312,0.0002
60353,0.000276,-0.000192,0.000276,0.000192
60354,0.000263,-0.00015,0.000263,0.00015
60355,0.000261,-9.7e-05,0.000261,9.7e-05
60356,0.000263,-4.7e-05,0.000263,4.7e-05
60357,0.000257,-3.2e-05,0.000257,3.2e-05
