# MJD,    cpo_dx,    cpo_dy
59617,  0.000145, -0.000062
59618,  0.000174,  0.000002
59619,  0.000180, -0.000006
59620,  0.000181, -0.000042
59621,  0.000184, -0.000084
59622,  0.000196, -0.000109
59623,  0.000211, -0.000123
59624,  0.000225, -0.000134
59625,  0.000235, -0.000144
59626,  0.000235, -0.000163
59627,  0.000228, -0.000173
59628,  0.000216, -0.000164
59629,  0.000200, -0.000139
59630,  0.000182, -0.000106
59631,  0.000165, -0.000074
59632,  0.000152, -0.000052
59633,  0.000152, -0.000072
59634,  0.000158, -0.000108
59635,  0.000165, -0.000143
59636,  0.000164, -0.000148
59637,  0.000158, -0.000134
59638,  0.000152, -0.000112
59639,  0.000148, -0.000088
59640,  0.000152, -0.000072
59641,  0.000160, -0.000060
59642,  0.000169, -0.000051
59643,  0.000172, -0.000049
59644,  0.000173, -0.000051
59645,  0.000175, -0.000055
59646,  0.000181, -0.000059
59647,  0.000200, -0.000061
59648,  0.000223, -0.000061
59649,  0.000244, -0.000059
59650,  0.000252, -0.000049
59651,  0.000251, -0.000036
59652,  0.000243, -0.000029
59653,  0.000230, -0.000032
59654,  0.000211, -0.000068
59655,  0.000189, -0.000116
59656,  0.000169, -0.000162
59657,  0.000203, -0.000202
59658,  0.000258, -0.000225
59659,  0.000293, -0.000220
59660,  0.000287, -0.000176
59661,  0.000215, -0.000083
59662,  0.000018,  0.000105
59663,  0.000114, -0.000041
59664,  0.000263, -0.000214
59665,  0.000310, -0.000236
59666,  0.000308, -0.000185
59667,  0.000275, -0.000100
59668,  0.000250, -0.000071
59669,  0.000226, -0.000059
59670,  0.000201, -0.000046
59671,  0.000195, -0.000030
59672,  0.000201, -0.000014
59673,  0.000211, -0.000002
59674,  0.000221,  0.000002
59675,  0.000220, -0.000015
59676,  0.000218, -0.000041
59677,  0.000218, -0.000066
59678,  0.000240, -0.000066
59679,  0.000272, -0.000054
59680,  0.000302, -0.000044
59681,  0.000324, -0.000041
59682,  0.000323, -0.000064
59683,  0.000312, -0.000095
59684,  0.000329, -0.000097
59685,  0.000365, -0.000073
59686,  0.000395, -0.000041
59687,  0.000405, -0.000011
59688,  0.000379,  0.000008
59689,  0.000303,  0.000007
59690,  0.000128, -0.000025
59691,  0.000219, -0.000083
59692,  0.000345, -0.000123
59693,  0.000372, -0.000131
59694,  0.000352, -0.000121
59695,  0.000312, -0.000107
59696,  0.000313, -0.000120
59697,  0.000325, -0.000141
59698,  0.000336, -0.000157
59699,  0.000293, -0.000144
59700,  0.000232, -0.000112
59701,  0.000191, -0.000074
59702,  0.000197, -0.000035
59703,  0.000271, -0.000002
59704,  0.000478,  0.000021
59705,  0.000371,  0.000026
59706,  0.000226,  0.000005
59707,  0.000211, -0.000040
59708,  0.000246, -0.000092
59709,  0.000291, -0.000138
59710,  0.000243, -0.000143
59711,  0.000211, -0.000148
59712,  0.000267, -0.000180
59713,  0.000328, -0.000199
59714,  0.000357, -0.000189
59715,  0.000370, -0.000165
59716,  0.000372, -0.000134
59717,  0.000380, -0.000119
59718,  0.000386, -0.000108
59719,  0.000386, -0.000099
59720,  0.000376, -0.000087
59721,  0.000360, -0.000073
59722,  0.000340, -0.000060
59723,  0.000319, -0.000048
59724,  0.000300, -0.000039
59725,  0.000283, -0.000031
59726,  0.000270, -0.000025
59727,  0.000255, -0.000016
59728,  0.000244, -0.000006
59729,  0.000244,  0.000001
59730,  0.000262,  0.000005
59731,  0.000302,  0.000004
59732,  0.000387, -0.000006
59733,  0.000477, -0.000020
59734,  0.000513, -0.000034
59735,  0.000501, -0.000048
59736,  0.000462, -0.000060
59737,  0.000410, -0.000071
59738,  0.000354, -0.000079
59739,  0.000317, -0.000082
59740,  0.000289, -0.000083
59741,  0.000273, -0.000082
59742,  0.000268, -0.000082
59743,  0.000271, -0.000087
59744,  0.000281, -0.000098
59745,  0.000295, -0.000133
59746,  0.000312, -0.000174
59747,  0.000328, -0.000213
59748,  0.000344, -0.000216
59749,  0.000355, -0.000197
59750,  0.000358, -0.000169
59751,  0.000349, -0.000140
59752,  0.000324, -0.000116
59753,  0.000264, -0.000110
59754,  0.000206, -0.000111
59755,  0.000204, -0.000117
59756,  0.000248, -0.000125
59757,  0.000310, -0.000132
59758,  0.000374, -0.000134
59759,  0.000396, -0.000116
59760,  0.000398, -0.000094
59761,  0.000391, -0.000075
59762,  0.000369, -0.000086
59763,  0.000341, -0.000113
59764,  0.000316, -0.000142
59765,  0.000301, -0.000167
59766,  0.000314, -0.000174
59767,  0.000335, -0.000171
59768,  0.000340, -0.000159
59769,  0.000332, -0.000141
59770,  0.000318, -0.000122
59771,  0.000303, -0.000109
59772,  0.000291, -0.000105
59773,  0.000299, -0.000138
59774,  0.000314, -0.000179
59775,  0.000329, -0.000211
59776,  0.000342, -0.000194
59777,  0.000351, -0.000149
59778,  0.000355, -0.000101
59779,  0.000350, -0.000063
59780,  0.000322, -0.000081
59781,  0.000287, -0.000121
59782,  0.000255, -0.000165
59783,  0.000256, -0.000192
59784,  0.000275, -0.000204
59785,  0.000296, -0.000209
59786,  0.000313, -0.000207
59787,  0.000296, -0.000194
59788,  0.000267, -0.000180
59789,  0.000240, -0.000169
59790,  0.000241, -0.000188
59791,  0.000258, -0.000222
59792,  0.000278, -0.000253
59793,  0.000291, -0.000271
59794,  0.000283, -0.000254
59795,  0.000269, -0.000224
59796,  0.000263, -0.000211
59797,  0.000267, -0.000215
59798,  0.000274, -0.000226
59799,  0.000284, -0.000241
59800,  0.000293, -0.000257
59801,  0.000297, -0.000267
59802,  0.000298, -0.000273
59803,  0.000299, -0.000274
59804,  0.000300, -0.000280
59805,  0.000300, -0.000281
59806,  0.000300, -0.000266
59807,  0.000300, -0.000229
59808,  0.000302, -0.000162
59809,  0.000294,  0.000004
59810,  0.000301,  0.000127
59811,  0.000370,  0.000048
59812,  0.000438, -0.000118
59813,  0.000371, -0.000145
59814,  0.000230, -0.000078
59815,  0.000193, -0.000067
59816,  0.000230, -0.000099
59817,  0.000296, -0.000145
59818,  0.000318, -0.000171
59819,  0.000312, -0.000183
59820,  0.000300, -0.000188
59821,  0.000287, -0.000186
59822,  0.000284, -0.000170
59823,  0.000286, -0.000152
59824,  0.000294, -0.000139
59825,  0.000315, -0.000140
59826,  0.000332, -0.000156
59827,  0.000316, -0.000197
59828,  0.000288, -0.000241
59829,  0.000315, -0.000218
59830,  0.000375, -0.000153
59831,  0.000440, -0.000076
59832,  0.000446, -0.000060
59833,  0.000414, -0.000082
59834,  0.000372, -0.000113
59835,  0.000332, -0.000142
59836,  0.000359, -0.000112
59837,  0.000385, -0.000080
59838,  0.000366, -0.000081
59839,  0.000193, -0.000193
59840,  0.000029, -0.000311
59841,  0.000116, -0.000291
59842,  0.000350, -0.000176
59843,  0.000435, -0.000082
59844,  0.000407, -0.000014
59845,  0.000330,  0.000028
59846,  0.000295, -0.000014
59847,  0.000286, -0.000101
59848,  0.000277, -0.000189
59849,  0.000267, -0.000254
59850,  0.000239, -0.000173
59851,  0.000208, -0.000061
59852,  0.000187,  0.000010
59853,  0.000183, -0.000059
59854,  0.000200, -0.000183
59855,  0.000264, -0.000232
59856,  0.000353, -0.000213
59857,  0.000426, -0.000172
59858,  0.000428, -0.000147
59859,  0.000393, -0.000128
59860,  0.000357, -0.000114
59861,  0.000326, -0.000105
59862,  0.000299, -0.000096
59863,  0.000281, -0.000083
59864,  0.000273, -0.000064
59865,  0.000296, -0.000033
59866,  0.000317,  0.000004
59867,  0.000306,  0.000064
59868,  0.000287,  0.000105
59869,  0.000304,  0.000045
59870,  0.000345, -0.000074
59871,  0.000376, -0.000142
59872,  0.000394, -0.000168
59873,  0.000402, -0.000171
59874,  0.000383, -0.000168
59875,  0.000348, -0.000158
59876,  0.000310, -0.000140
59877,  0.000279, -0.000115
59878,  0.000270, -0.000081
59879,  0.000272, -0.000049
59880,  0.000275, -0.000055
59881,  0.000279, -0.000092
59882,  0.000285, -0.000140
59883,  0.000291, -0.000188
59884,  0.000299, -0.000226
59885,  0.000298, -0.000190
59886,  0.000301, -0.000148
59887,  0.000317, -0.000133
59888,  0.000375, -0.000221
59889,  0.000422, -0.000302
59890,  0.000367, -0.000211
59891,  0.000266, -0.000037
59892,  0.000242,  0.000023
59893,  0.000270,  0.000001
59894,  0.000284, -0.000019
59895,  0.000283, -0.000031
59896,  0.000277, -0.000046
59897,  0.000271, -0.000064
59898,  0.000266, -0.000085
59899,  0.000275, -0.000114
59900,  0.000286, -0.000142
59901,  0.000293, -0.000165
59902,  0.000288, -0.000169
59903,  0.000274, -0.000160
59904,  0.000258, -0.000146
59905,  0.000243, -0.000131
59906,  0.000245, -0.000130
59907,  0.000248, -0.000130
59908,  0.000239, -0.000120
59909,  0.000191, -0.000086
59910,  0.000142, -0.000044
59911,  0.000164, -0.000019
59912,  0.000234, -0.000014
59913,  0.000301, -0.000027
59914,  0.000300, -0.000068
59915,  0.000273, -0.000118
59916,  0.000277, -0.000150
59917,  0.000307, -0.000163
59918,  0.000341, -0.000164
59919,  0.000367, -0.000153
59920,  0.000344, -0.000125
59921,  0.000303, -0.000093
59922,  0.000261, -0.000068
59923,  0.000238, -0.000088
59924,  0.000230, -0.000132
59925,  0.000235, -0.000178
59926,  0.000251, -0.000212
59927,  0.000300, -0.000213
59928,  0.000333, -0.000190
59929,  0.000264, -0.000106
59930,  0.000185, -0.000044
59931,  0.000237, -0.000125
59932,  0.000278, -0.000157
59933,  0.000255, -0.000091
59934,  0.000231, -0.000069
59935,  0.000210, -0.000081
59936,  0.000191, -0.000100
59937,  0.000178, -0.000123
59938,  0.000169, -0.000146
59939,  0.000168, -0.000168
59940,  0.000174, -0.000184
59941,  0.000190, -0.000191
59942,  0.000225, -0.000180
59943,  0.000261, -0.000161
59944,  0.000243, -0.000095
59945,  0.000190, -0.000005
59946,  0.000140,  0.000064
59947,  0.000119,  0.000081
59948,  0.000150,  0.000013
59949,  0.000270, -0.000186
59950,  0.000360, -0.000326
59951,  0.000390, -0.000362
59952,  0.000382, -0.000331
59953,  0.000349, -0.000260
59954,  0.000305, -0.000173
59955,  0.000282, -0.000138
59956,  0.000264, -0.000117
59957,  0.000246, -0.000100
59958,  0.000226, -0.000092
59959,  0.000208, -0.000092
59960,  0.000198, -0.000098
59961,  0.000199, -0.000109
59962,  0.000236, -0.000132
59963,  0.000282, -0.000157
59964,  0.000319, -0.000175
59965,  0.000294, -0.000158
59966,  0.000234, -0.000122
59967,  0.000170, -0.000087
59968,  0.000120, -0.000064
59969,  0.000136, -0.000093
59970,  0.000182, -0.000140
59971,  0.000241, -0.000189
59972,  0.000300, -0.000208
59973,  0.000354, -0.000206
59974,  0.000399, -0.000198
59975,  0.000429, -0.000187
59976,  0.000423, -0.000191
59977,  0.000396, -0.000199
59978,  0.000359, -0.000202
59979,  0.000309, -0.000192
59980,  0.000257, -0.000172
59981,  0.000214, -0.000148
59982,  0.000189, -0.000122
59983,  0.000222, -0.000095
59984,  0.000276, -0.000072
59985,  0.000330, -0.000058
59986,  0.000341, -0.000077
59987,  0.000323, -0.000112
59988,  0.000291, -0.000148
59989,  0.000251, -0.000173
59990,  0.000207, -0.000145
59991,  0.000166, -0.000102
59992,  0.000137, -0.000064
59993,  0.000149, -0.000078
59994,  0.000188, -0.000123
59995,  0.000234, -0.000172
59996,  0.000277, -0.000208
59997,  0.000289, -0.000200
59998,  0.000286, -0.000170
59999,  0.000241, -0.000088
60000,  0.000246, -0.000066
60001,  0.000264, -0.000059
60002,  0.000287, -0.000050
60003,  0.000307, -0.000031
60004,  0.000312,  0.000039
60005,  0.000311,  0.000120
60006,  0.000309,  0.000187
60007,  0.000320,  0.000173
60008,  0.000336,  0.000111
60009,  0.000350,  0.000035
60010,  0.000354, -0.000038
60011,  0.000329, -0.000056
60012,  0.000294, -0.000053
60013,  0.000259, -0.000043
60014,  0.000249, -0.000048
60015,  0.000255, -0.000062
60016,  0.000265, -0.000077
60017,  0.000276, -0.000091
60018,  0.000278, -0.000100
60019,  0.000276, -0.000106
60020,  0.000268, -0.000111
60021,  0.000256, -0.000114
60022,  0.000244, -0.000113
60023,  0.000234, -0.000107
60024,  0.000229, -0.000095
60025,  0.000240, -0.000071
60026,  0.000259, -0.000040
60027,  0.000279, -0.000005
60028,  0.000299,  0.000044
60029,  0.000318,  0.000095
60030,  0.000331,  0.000135
60031,  0.000335,  0.000156
60032,  0.000317,  0.000120
60033,  0.000291,  0.000058
60034,  0.000266, -0.000009
60035,  0.000273, -0.000056
60036,  0.000295, -0.000086
60037,  0.000314, -0.000106
60038,  0.000322, -0.000116
60039,  0.000295, -0.000118
60040,  0.000254, -0.000111
60041,  0.000228, -0.000089
60042,  0.000216, -0.000055
60043,  0.000216, -0.000019
60044,  0.000259,  0.000039
60045,  0.000282,  0.000065
60046,  0.000308,  0.000070
60047,  0.000337,  0.000028
60048,  0.000359, -0.000027
60049,  0.000350, -0.000046
60050,  0.000317, -0.000053
60051,  0.000280, -0.000052
60052,  0.000249, -0.000050
60053,  0.000260, -0.000054
60054,  0.000289, -0.000060
60055,  0.000321, -0.000060
60056,  0.000333, -0.000028
60057,  0.000334,  0.000015
60058,  0.000332,  0.000047
60059,  0.000331,  0.000056
60060,  0.000342, -0.000017
60061,  0.000358, -0.000122
60062,  0.000375, -0.000226
60063,  0.000399, -0.000255
60064,  0.000424, -0.000231
60065,  0.000443, -0.000188
60066,  0.000450, -0.000137
60067,  0.000440, -0.000090
60068,  0.000393, -0.000071
60069,  0.000341, -0.000067
60070,  0.000315, -0.000092
60071,  0.000311, -0.000137
60072,  0.000321, -0.000184
60073,  0.000341, -0.000222
60074,  0.000361, -0.000208
60075,  0.000383, -0.000175
60076,  0.000405, -0.000142
60077,  0.000423, -0.000147
60078,  0.000436, -0.000174
60079,  0.000442, -0.000202
60080,  0.000441, -0.000220
60081,  0.000409, -0.000193
60082,  0.000366, -0.000149
60083,  0.000323, -0.000103
60084,  0.000298, -0.000078
60085,  0.000288, -0.000068
60086,  0.000303, -0.000063
60087,  0.000287, -0.000057
60088,  0.000328, -0.000037
60089,  0.000358, -0.000014
60090,  0.000383,  0.000004
60091,  0.000441, -0.000008
60092,  0.000504, -0.000040
60093,  0.000550, -0.000075
60094,  0.000564, -0.000108
60095,  0.000531, -0.000130
60096,  0.000430, -0.000133
60097,  0.000337, -0.000131
60098,  0.000277, -0.000128
60099,  0.000225, -0.000127
60100,  0.000216, -0.000132
60101,  0.000239, -0.000145
60102,  0.000336, -0.000183
60103,  0.000451, -0.000229
60104,  0.000395, -0.000270
60105,  0.000403, -0.000303
60106,  0.000525, -0.000322
60107,  0.000431, -0.000319
60108,  0.000346, -0.000289
60109,  0.000345, -0.000204
60110,  0.000360, -0.000112
60111,  0.000352, -0.000056
60112,  0.000336, -0.000036
60113,  0.000350, -0.000084
60114,  0.000395, -0.000118
60115,  0.000435, -0.000152
60116,  0.000419, -0.000144
60117,  0.000374, -0.000119
60118,  0.000327, -0.000095
60119,  0.000320, -0.000122
60120,  0.000338, -0.000175
60121,  0.000364, -0.000226
60122,  0.000389, -0.000261
60123,  0.000395, -0.000223
60124,  0.000391, -0.000158
60125,  0.000383, -0.000095
60126,  0.000367, -0.000079
60127,  0.000349, -0.000097
60128,  0.000334, -0.000133
60129,  0.000327, -0.000180
60130,  0.000339, -0.000245
60131,  0.000363, -0.000305
60132,  0.000391, -0.000342
60133,  0.000429, -0.000332
60134,  0.000419, -0.000285
60135,  0.000408, -0.000203
60136,  0.000381, -0.000113
60137,  0.000341, -0.000090
60138,  0.000300, -0.000114
60139,  0.000267, -0.000157
60140,  0.000294, -0.000163
60141,  0.000353, -0.000147
60142,  0.000418, -0.000131
60143,  0.000473, -0.000120
60144,  0.000476, -0.000142
60145,  0.000455, -0.000174
60146,  0.000425, -0.000205
60147,  0.000405, -0.000212
60148,  0.000389, -0.000202
60149,  0.000375, -0.000186
60150,  0.000360, -0.000165
60151,  0.000339, -0.000141
60152,  0.000319, -0.000121
60153,  0.000305, -0.000112
60154,  0.000314, -0.000144
60155,  0.000337, -0.000199
60156,  0.000364, -0.000253
60157,  0.000391, -0.000293
60158,  0.000409, -0.000273
60159,  0.000416, -0.000229
60160,  0.000411, -0.000179
60161,  0.000365, -0.000153
60162,  0.000298, -0.000142
60163,  0.000235, -0.000139
60164,  0.000190, -0.000141
60165,  0.000215, -0.000150
60166,  0.000272, -0.000158
60167,  0.000336, -0.000156
60168,  0.000374, -0.000105
60169,  0.000394, -0.000030
60170,  0.000404,  0.000039
60171,  0.000407,  0.000083
60172,  0.000409,  0.000044
60173,  0.000405, -0.000035
60174,  0.000376, -0.000128
60175,  0.000404, -0.000227
60176,  0.000306, -0.000309
60177,  0.000246, -0.000338
60178,  0.000198, -0.000309
60179,  0.000192, -0.000233
60180,  0.000300, -0.000086
60181,  0.000449,  0.000071
60182,  0.000517,  0.000093
60183,  0.000514,  0.000010
60184,  0.000479, -0.000115
60185,  0.000430, -0.000243
60186,  0.000416, -0.000269
60187,  0.000411, -0.000251
60188,  0.000405, -0.000216
60189,  0.000369, -0.000179
60190,  0.000319, -0.000144
60191,  0.000275, -0.000111
60192,  0.000248, -0.000084
60193,  0.000249, -0.000067
60194,  0.000323, -0.000067
60195,  0.000401, -0.000080
60196,  0.000428, -0.000119
60197,  0.000419, -0.000157
60198,  0.000401, -0.000140
60199,  0.000378, -0.000093
60200,  0.000372, -0.000089
60201,  0.000378, -0.000124
60202,  0.000390, -0.000175
60203,  0.000409, -0.000191
60204,  0.000426, -0.000185
60205,  0.000429, -0.000163
60206,  0.000407, -0.000125
60207,  0.000336, -0.000062
60208,  0.000247,  0.000006
60209,  0.000201,  0.000033
60210,  0.000196,  0.000023
60211,  0.000211, -0.000007
60212,  0.000236, -0.000048
60213,  0.000262, -0.000089
60214,  0.000279, -0.000123
60215,  0.000264, -0.000130
60216,  0.000241, -0.000127
60217,  0.000220, -0.000116
60218,  0.000204, -0.000101
60219,  0.000195, -0.000086
60220,  0.000197, -0.000073
60221,  0.000225, -0.000077
60222,  0.000263, -0.000085
60223,  0.000302, -0.000092
60224,  0.000324, -0.000075
60225,  0.000335, -0.000048
60226,  0.000337, -0.000022
60227,  0.000333, -0.000005
60228,  0.000319, -0.000023
60229,  0.000300, -0.000054
60230,  0.000280, -0.000087
60231,  0.000265, -0.000097
60232,  0.000253, -0.000090
60233,  0.000244, -0.000075
60234,  0.000234, -0.000053
60235,  0.000225, -0.000028
60236,  0.000210,  0.000004
60237,  0.000200,  0.000030
60238,  0.000207,  0.000029
60239,  0.000227,  0.000006
60240,  0.000251, -0.000027
60241,  0.000273, -0.000063
60242,  0.000275, -0.000086
60243,  0.000269, -0.000102
60244,  0.000258, -0.000111
60245,  0.000245, -0.000110
60246,  0.000233, -0.000102
60247,  0.000224, -0.000087
60248,  0.000222, -0.000069
60249,  0.000238, -0.000039
60250,  0.000262, -0.000010
60251,  0.000288,  0.000008
60252,  0.000302, -0.000022
60253,  0.000311, -0.000078
60254,  0.000333, -0.000135
60255,  0.000330, -0.000179
60256,  0.000275, -0.000152
60257,  0.000221, -0.000102
60258,  0.000206, -0.000058
60259,  0.000285, -0.000053
60260,  0.000387, -0.000062
60261,  0.000425, -0.000050
60262,  0.000413, -0.000028
60263,  0.000391, -0.000037
60264,  0.000371, -0.000066
60265,  0.000337, -0.000100
60266,  0.000319, -0.000113
60267,  0.000310, -0.000111
60268,  0.000306, -0.000105
60269,  0.000305, -0.000100
60270,  0.000309, -0.000108
60271,  0.000312, -0.000117
60272,  0.000311, -0.000120
60273,  0.000280, -0.000094
60274,  0.000238, -0.000051
60275,  0.000203, -0.000006
60276,  0.000189,  0.000033
60277,  0.000266,  0.000056
60278,  0.000360,  0.000058
60279,  0.000425,  0.000027
60280,  0.000371, -0.000012
60281,  0.000295, -0.000054
60282,  0.000312, -0.000075
60283,  0.000385, -0.000078
60284,  0.000396, -0.000077
60285,  0.000367, -0.000073
60286,  0.000312, -0.000067
60287,  0.000299, -0.000052
60288,  0.000309, -0.000035
60289,  0.000325, -0.000027
60290,  0.000344, -0.000032
60291,  0.000354, -0.000083
60292,  0.000359, -0.000148
60293,  0.000361, -0.000207
